p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
3.4013947214361906e-10,0.45429957928444376,0.438,0.26,6.960954297419164e-6,10,HSPBP1
3.431583905921798e-10,0.4934470059902652,0.653,0.469,7.022736463468959e-6,10,TACC3
3.610542975707176e-10,0.4590889841186836,0.435,0.262,7.388976199784736e-6,10,ISG20L2
3.640834300711049e-10,0.4017417477871884,0.612,0.391,7.4509673964051615e-6,10,CRYBG1
3.6854763685312264e-10,0.4092261921508369,0.328,0.18,7.542327388199155e-6,10,CDK2
3.697926409529373e-10,0.4370296884048337,0.501,0.314,7.567806397101862e-6,10,MED8
3.7105896133482474e-10,0.38542531034653427,0.758,0.55,7.593721643717188e-6,10,ATOX1
3.9309377974916515e-10,0.4532303783657212,0.394,0.226,8.044664202566665e-6,10,TMEM138
3.9907011029072237e-10,0.3324541969701553,0.606,0.374,8.166969807099633e-6,10,FGD5-AS1
4.0616132679360817e-10,0.4553630374329367,0.416,0.237,8.312091552831191e-6,10,SPOUT1
4.0972802928251895e-10,0.40185387106965287,0.41,0.234,8.38508411926675e-6,10,ECSIT
4.115825458228528e-10,0.26874026105029025,0.945,0.78,8.423036800264683e-6,10,IFI16
4.2399839195184086e-10,0.4851737584485797,0.601,0.406,8.677127091294423e-6,10,MRPS14
4.2912118303206626e-10,0.30666286159481815,0.915,0.771,8.781965010751236e-6,10,SPCS3
4.339908432626771e-10,0.3481566743857115,0.612,0.383,8.881622607370687e-6,10,LZIC
4.4539882892991045e-10,0.3909724502068241,0.711,0.503,9.115087034050617e-6,10,ARCN1
4.623379457058263e-10,0.4617617674202884,0.559,0.361,9.461746058869736e-6,10,ZDHHC24
4.6317460977718383e-10,0.4627275005737703,0.353,0.195,9.478868389090067e-6,10,DONSON
4.750833060285231e-10,0.4950429297891852,0.898,0.763,9.722579857873725e-6,10,HSPE1
4.81741979641015e-10,0.43962602825972585,0.636,0.431,9.858849613353371e-6,10,GSK3A
4.984153090248356e-10,0.41085208422307895,0.399,0.232,1.020006929919326e-5,10,BRI3BP
5.134146441321263e-10,0.3558448654588575,0.851,0.654,1.0507030692163966e-5,10,PSMC4
5.291660443162982e-10,0.27056101362568097,0.961,0.842,1.0829383096933043e-5,10,ARHGAP30
5.366427302533339e-10,0.35102774130443504,0.658,0.436,1.0982393474634478e-5,10,ARF3
5.546643144782593e-10,0.4246017073003623,0.388,0.225,1.1351205195797576e-5,10,SNHG30
5.551101800449487e-10,0.30925756334829435,0.292,0.151,1.1360329834619876e-5,10,LANCL2
5.608418174318786e-10,0.4259744621969438,0.598,0.398,1.1477627793743395e-5,10,CDK2AP1
5.623013166200508e-10,0.2712137719184732,0.658,0.427,1.150749644462934e-5,10,PUM3
5.877682784927174e-10,0.3999806777908454,0.837,0.687,1.2028677819353462e-5,10,NHP2
5.896942933958371e-10,0.49337309951087027,0.375,0.212,1.2068093714345807e-5,10,TAX1BP3
6.269169627870497e-10,0.39191939039724577,0.634,0.422,1.2829855643436971e-5,10,DDX54
6.887850290127062e-10,0.36447939701701576,0.815,0.637,1.4095985618745033e-5,10,COPB2
7.062264106849625e-10,0.43663288850214244,0.311,0.169,1.4452923494667758e-5,10,MTRF1
7.082161523896957e-10,0.3804540815967375,0.669,0.451,1.4493643558655123e-5,10,TMEM18
7.101557120137159e-10,0.3115518281297539,0.898,0.748,1.4533336646360695e-5,10,SLTM
7.316520722611131e-10,0.26244225027774526,0.989,0.938,1.4973259658823679e-5,10,TAGLN2
7.524521006274654e-10,0.2734303964952245,0.287,0.151,1.539893223934108e-5,10,ARMC2
7.609974872480052e-10,0.575201272980096,0.515,0.337,1.5573813576530426e-5,10,CD70
7.791931544431918e-10,0.48773726353100444,0.328,0.183,1.594618790567992e-5,10,CAMK1
7.944078728172599e-10,0.4536818058401988,0.499,0.311,1.6257557117205224e-5,10,AZI2
8.055629496794836e-10,0.40165728537769785,0.62,0.415,1.6485845765190632e-5,10,POLDIP2
8.217213576244831e-10,0.3471217630318948,0.474,0.281,1.6816527583785046e-5,10,HAUS2
8.445422139402581e-10,0.42702245678077233,0.54,0.346,1.728355640828738e-5,10,SVBP
8.572185183908232e-10,0.6492750266074845,0.275,0.145,1.7542976978868197e-5,10,FAM189B
8.647256244387336e-10,0.4940299784801745,0.251,0.127,1.7696609904138683e-5,10,FAM118B
8.745870694326641e-10,0.5393258677334649,0.295,0.16,1.789842437593947e-5,10,LRRC57
8.77344863425833e-10,0.3414544148296475,0.86,0.698,1.795486263000967e-5,10,APH1A
9.078251483884969e-10,0.4708637214182363,0.369,0.21,1.857864166177059e-5,10,MED31
9.233505071648551e-10,0.3481375290805557,0.832,0.653,1.889636812912876e-5,10,CLPP
9.596967665004286e-10,0.4129484845176614,0.504,0.307,1.964019432643127e-5,10,DNASE2
9.832490377448266e-10,0.5018415329986308,0.314,0.174,2.0122191557447877e-5,10,PGAM5
9.83366721385437e-10,0.4409674694414827,0.455,0.281,2.0124599953152966e-5,10,VIM-AS1
1.001904559316813e-9,0.4633285169140171,0.311,0.169,2.0503976806418578e-5,10,NDUFAF1
1.0138474504373107e-9,0.36750189551878,0.749,0.554,2.0748388073199564e-5,10,MRPL4
1.028010343517849e-9,0.326492272721564,0.672,0.442,2.1038231680092778e-5,10,VPS4A
1.0338352396388473e-9,0.36070218026780343,0.482,0.295,2.115743817920901e-5,10,CPSF3
1.0453542476085431e-9,0.3978355748893446,0.598,0.393,2.1393174677308835e-5,10,DUSP5
1.1288290302502446e-9,0.3889297707967403,0.493,0.301,2.3101486104071256e-5,10,TWISTNB
1.1325771431813791e-9,0.28324932598666325,0.904,0.711,2.3178191235206924e-5,10,MOB1A
1.1338281424855268e-9,0.3280234227453689,0.826,0.619,2.3203792935966305e-5,10,ACTN4
1.153064532743997e-9,0.3698010347874934,0.54,0.331,2.35974656626059e-5,10,MRPL39
1.1732292914956588e-9,0.3047812351559144,0.865,0.706,2.4010137450458657e-5,10,DDX6
