"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,0.490376585848843,0.901,0.811,0,"2","IQGAP1"
0.000253197491718149,0.490198831171695,0.329,0.246,1,"2","GPR137"
9.39914812647658e-13,0.48964668687941,0.794,0.705,1.92353566408343e-08,"2","DBNL"
1.19468879233864e-11,0.489209580341795,0.757,0.65,2.44493061352102e-07,"2","CTSB"
1.02385239195701e-05,0.488893713622687,0.479,0.384,0.209531392014003,"2","BAK1"
2.6817770226728e-10,0.488130736691476,0.72,0.581,5.48825667689989e-06,"2","OS9"
3.32555962323511e-06,0.488061855063321,0.537,0.422,0.0680575776895065,"2","GMPR2"
2.78286949040307e-10,0.487066297247342,0.728,0.616,5.69514241210989e-06,"2","CLTB"
1.33226762955019e-15,0.485602498257887,0.872,0.782,2.72648570387446e-11,"2","RHOF"
8.52127122419333e-07,0.485531762934562,0.412,0.298,0.0174387815603116,"2","PBX4"
1.30431887512827e-10,0.485487060261177,0.695,0.556,2.66928857795001e-06,"2","TNFRSF25"
3.31237745070379e-05,0.485233088658775,0.346,0.249,0.67787804528653,"2","ZNF791"
7.10567475969981e-08,0.484846946783894,0.521,0.386,0.00145417633957257,"2","WDR45"
0.000107170977254656,0.484727372633841,0.37,0.288,1,"2","ARNTL"
0.00016156326597816,0.483756846881393,0.374,0.291,1,"2","CRIPT"
6.51190230671617e-06,0.4837085727169,0.263,0.169,0.133266080706946,"2","TMEM62"
3.29879346061546e-08,0.483014704273219,0.615,0.474,0.000675098081714953,"2","ARL6IP6"
0.0001720478913525,0.482989607981587,0.317,0.237,1,"2","SNAPC2"
0,0.482892268507249,0.961,0.91,0,"2","TMBIM6"
0,0.481894820251518,0.938,0.858,0,"2","GNB2"
0.000202994333127648,0.481690823232435,0.288,0.205,1,"2","ZFAND2A"
4.73704186987334e-10,0.481091870848503,0.632,0.492,9.69435618669579e-06,"2","SMAD3"
2.77335931997413e-11,0.481058861666958,0.726,0.592,5.67567984832706e-07,"2","NUDT5"
0,0.48014077999523,0.905,0.783,0,"2","FMNL1"
0.00105032729329757,0.480091437885826,0.348,0.283,1,"2","MAP1S"
4.33891251816476e-08,0.479855171643525,0.545,0.425,0.000887958446842418,"2","RAB5A"
4.2188474935756e-15,0.479828742976083,0.8,0.65,8.63387139560245e-11,"2","RPS6KA5"
1.51549013338581e-08,0.479717076961251,0.685,0.59,0.000310145055797406,"2","KDM5B"
3.87417486757968e-07,0.479594352132531,0.512,0.397,0.00792849886650182,"2","ATP2B1"
3.46594391964494e-06,0.479390702213484,0.407,0.295,0.0709305423155338,"2","SOCS2"
1.28077613226196e-06,0.479359179304363,0.529,0.421,0.0262110835467411,"2","ELOVL1"
